11.6700,20.0200,75.2100,416.2000,0.1016,0.0945,0.0420,0.0216,0.1859,0.0646,0.2067,0.8745,1.3930,15.3400,0.0053,0.0173,0.0184,0.0053,0.0145,0.0027,13.3500,28.8100,87.0000,550.6000,0.1550,0.2964,0.2758,0.0812,0.3206,0.0895,5.9288,0.1006,4.7583,7.0877,0.4398,8.7952,5.2008,0.3066,2.2441,9.5368,5.8232,1.0747,2.8754,4.5670,0.2095,4.1162,4.8946,2.4368,5.8864,7.5324,2.3583,6.2050,6.3962,9.4854,7.7828,8.4835,4.9042,1.8535,9.9582,1.2936,4.7146,0.6809,9.4385,9.6492,7.1939,3.4999,2.5438,2.6530,1.2729,5.2581,1.4182,3.1673,6.2671,7.2754,0.2427,4.3012,6.5212,8.5325,4.7532,9.6921,2.6563,0.1351,4.8375,2.5611,8.2372,2.3277,3.1063,7.9123,7.1514,5.5805,7.0495,4.1864,0.0531,0.1136,5.1122,0.8329,0.5108,9.6552,8.5900,1.5203,0.0066,9.4167,2.7833,1.8590,6.9151,1.0890,2.6465,9.7509,6.3946,5.2068,3.9792,7.7450,1.4096,9.6734,8.6112,6.1766,0.4291,7.0086,9.1328,5.2458,3.5422,1.2028,7.5490,8.8502,1.0025,7.5898,0.1706,9.6705,6.1506,5.5244
13.4900,22.3000,86.9100,561.0000,0.0875,0.0770,0.0475,0.0338,0.1809,0.0572,0.2338,1.3530,1.7350,20.2000,0.0045,0.0138,0.0209,0.0118,0.0164,0.0020,15.1500,31.8200,99.0000,698.8000,0.1162,0.1711,0.2282,0.1282,0.2871,0.0692,2.9595,9.2929,2.6591,8.2815,9.8511,7.8340,5.1899,0.6607,4.7241,4.3826,2.0280,4.2359,3.5776,1.6368,4.4137,2.6280,5.2206,0.3516,9.0623,8.1636,5.5258,8.5181,9.6240,1.1052,6.3083,9.9799,9.8789,6.0332,1.2802,5.8319,0.0206,1.9891,9.5612,3.3044,6.3839,2.8086,9.4782,7.2856,3.2965,7.9176,1.0817,3.9232,2.2122,6.8373,1.0245,3.9703,2.7665,5.0634,3.4990,7.0641,0.2458,6.3399,2.3057,2.6871,8.0026,9.5557,3.1655,8.2681,1.0399,6.3398,7.5103,1.5598,4.2600,8.9271,1.0358,0.1810,5.9059,4.3553,7.9869,9.2346,2.9915,3.8840,4.8627,5.8815,9.8385,6.9733,3.8955,2.6377,9.4463,1.3555,7.2027,9.2540,6.6467,4.2305,1.9899,3.6748,7.0687,6.4953,9.2798,8.6686,8.1615,9.1145,2.7634,3.6952,3.7989,5.6045,6.6822,2.8672,0.1946,3.9922
13.6100,24.9800,88.0500,582.7000,0.0949,0.0851,0.0862,0.0449,0.1609,0.0587,0.4565,1.2900,2.8610,43.1400,0.0059,0.0149,0.0265,0.0099,0.0146,0.0024,16.9900,35.2700,108.6000,906.5000,0.1265,0.1943,0.3169,0.1184,0.2651,0.0740,3.0853,9.4218,8.8827,8.6031,6.5300,3.4429,5.4885,8.1523,0.9861,8.0107,0.4118,8.1642,8.0756,0.5101,6.2716,5.0245,1.6982,1.4838,7.7326,5.6769,9.8300,9.8225,9.9267,1.1862,9.3826,2.4457,4.5821,7.5741,2.0362,5.6631,1.8582,1.0474,1.1656,3.5764,0.0465,4.2485,6.6420,4.0169,0.8579,0.6269,2.7812,1.6931,9.6509,1.5123,8.0546,5.8611,5.6929,5.1208,9.7176,3.6384,7.8792,5.5529,3.9563,9.5547,5.9832,1.1892,4.1754,7.8158,6.9375,9.1634,2.5938,7.5819,4.5988,5.7361,9.5505,9.7929,8.6159,3.5910,8.8770,6.3861,4.3000,0.3574,7.7013,5.0211,7.8619,7.4802,7.9357,3.0065,8.0080,5.4885,4.7333,6.7513,0.2136,1.0232,2.9218,9.8299,1.3975,3.3060,0.5105,3.3127,3.2033,9.4681,8.4515,3.8276,0.2477,8.3103,6.6054,1.5236,9.9607,1.0023
12.9900,14.2300,84.0800,514.3000,0.0946,0.0997,0.0374,0.0210,0.1652,0.0724,0.1814,0.6412,0.9219,14.4100,0.0052,0.0231,0.0311,0.0073,0.0164,0.0057,13.7200,16.9100,87.3800,576.0000,0.1142,0.1975,0.1450,0.0585,0.2432,0.1009,8.6711,2.9427,4.3535,7.9546,6.7751,9.3786,6.2114,0.9781,8.8436,7.6916,7.1187,0.5373,3.9622,1.6744,8.2190,7.0053,8.8308,9.6658,7.7475,9.9423,6.1477,0.3713,0.1425,3.4210,8.2347,8.6613,9.6081,0.6512,0.4457,9.1328,3.0505,5.5799,9.8244,4.0045,6.6587,4.0088,7.6819,5.2771,2.3752,2.7131,2.5806,5.3232,7.0319,9.4928,6.9409,7.8119,1.6893,3.7406,4.1378,6.8638,2.9589,3.0329,3.5589,8.1030,5.7759,0.7528,0.7825,3.7129,7.6659,6.8868,7.0798,7.6721,2.8715,5.4826,5.4335,7.3963,9.5687,2.7799,7.9328,6.5997,5.8024,7.7488,9.4403,0.3669,1.4740,7.5629,0.8379,5.1612,2.1986,2.7430,7.0184,0.3019,8.7332,4.4448,5.0239,5.4005,6.4554,3.4486,1.0111,3.1838,1.6814,5.5613,3.1803,9.5807,9.6573,6.2013,6.1750,9.8538,8.8728,7.6507
10.5100,23.0900,66.8500,334.2000,0.1015,0.0680,0.0249,0.0187,0.1695,0.0656,0.2868,1.1430,2.2890,20.5600,0.0102,0.0144,0.0186,0.0125,0.0346,0.0020,10.9300,24.2200,70.1000,362.7000,0.1143,0.0861,0.0416,0.0312,0.2227,0.0678,3.1359,3.6554,2.0127,4.8715,9.9037,9.1215,1.1835,0.2519,8.9864,5.3717,2.0019,6.7365,6.4422,1.2209,2.5960,0.6008,2.0986,1.3231,1.9324,6.8547,0.4950,1.0185,1.3417,3.1654,2.9875,2.5506,7.5054,9.9802,5.3398,9.4420,3.9661,1.0668,4.0877,2.9613,4.9341,6.5704,4.6105,9.3516,8.8476,7.0198,4.8968,1.3169,3.9701,7.0440,2.8489,1.0399,9.0790,7.0905,6.1528,7.9250,8.3565,4.8346,8.8119,9.1642,2.7155,6.0755,5.2658,5.3795,9.3766,3.0519,9.8343,9.0213,4.5872,8.1745,7.6905,6.7789,3.1983,1.9645,6.7153,8.4297,0.1625,6.4280,4.4287,8.9809,3.2147,4.7418,5.1477,1.4044,7.1289,8.3048,0.5791,2.9139,0.3804,9.5654,6.6717,9.6420,5.3149,8.0207,3.7441,3.5382,3.7827,6.5786,3.5945,9.0037,9.8327,0.3043,1.9362,1.1225,0.4236,2.2774
14.7600,14.7400,94.8700,668.7000,0.0887,0.0778,0.0461,0.0353,0.1521,0.0591,0.3428,0.3981,2.5370,29.0600,0.0047,0.0151,0.0186,0.0107,0.0216,0.0028,17.2700,17.9300,114.2000,880.8000,0.1220,0.2009,0.2151,0.1251,0.3109,0.0819,4.4679,8.3699,2.2182,4.9395,9.2962,6.6721,7.9808,5.5099,9.8047,5.8866,0.4551,1.9798,4.0477,6.0128,7.7193,4.1309,7.1006,7.8987,3.1726,9.7927,6.4966,8.8100,5.5594,7.4160,7.7054,9.0825,1.5035,5.5828,4.2838,9.2316,1.0509,9.8257,8.7545,0.7383,4.9097,7.1756,7.3815,9.0649,7.9987,3.1093,4.9843,7.0179,1.3844,1.9399,4.8104,2.9825,8.6256,5.8628,3.4867,8.4883,8.0488,9.9835,8.4731,4.1446,1.2750,8.4064,0.5976,3.5027,9.1974,9.6077,6.4056,6.8865,0.4245,5.1448,5.4687,3.4010,0.6860,2.2891,3.5798,4.3514,5.9093,7.2239,3.1763,3.2895,0.1969,0.4087,2.5782,7.4024,6.2831,7.6979,7.6892,8.5657,7.2032,9.7901,8.9883,5.8672,5.8816,0.3427,9.9853,1.3158,7.4035,8.2102,3.7305,1.9685,0.9876,7.4861,4.5265,7.1372,9.1541,1.4658
12.5400,16.3200,81.2500,476.3000,0.1158,0.1085,0.0593,0.0328,0.1943,0.0661,0.2577,1.0950,1.5660,18.4900,0.0097,0.0157,0.0257,0.0116,0.0280,0.0025,13.5700,21.4000,86.6700,552.0000,0.1580,0.1751,0.1889,0.0841,0.3155,0.0754,9.1917,4.1163,3.0527,9.4306,9.9065,1.9889,6.5684,1.0650,6.5091,8.2731,6.8450,4.1733,3.8307,3.9312,5.8971,8.8157,9.2907,0.5353,1.8162,1.1222,1.9333,3.4661,5.0653,6.2946,7.3214,8.9011,9.8909,6.6286,8.4536,7.7804,3.0753,8.7569,0.4276,0.0037,2.7373,4.6210,6.3836,1.0177,6.7301,8.0182,1.8531,4.1513,5.1998,4.5181,7.9983,9.6052,7.9895,0.7799,8.0494,0.6660,2.3597,1.5310,1.9752,5.2832,6.7169,4.7032,9.5970,2.4029,7.6314,8.7018,5.6207,4.5622,5.9618,4.2881,5.5519,4.1693,4.0047,6.9535,0.9285,1.6654,8.5120,7.7108,2.8145,3.7727,9.2603,8.1808,6.1435,2.2149,0.4425,4.3126,6.7263,8.2848,8.5269,0.3278,2.4416,3.3909,1.8873,8.0298,7.6747,5.1683,9.8293,1.4406,8.9965,1.1646,1.6318,6.9622,1.0957,5.6585,4.2023,7.2847
19.2100,18.5700,125.5000,1152.0000,0.1053,0.1267,0.1323,0.0899,0.1917,0.0596,0.7275,1.1930,4.8370,102.5000,0.0065,0.0231,0.0295,0.0154,0.0185,0.0026,26.1400,28.1400,170.1000,2145.0000,0.1624,0.3511,0.3879,0.2091,0.3537,0.0829,9.0068,7.6987,8.4969,0.3295,3.1020,5.1543,4.1595,2.3125,3.0787,9.4543,2.9418,3.5390,0.0371,8.4508,1.5484,2.0414,2.5526,8.8462,2.0645,7.9753,8.0805,9.2702,1.1556,2.1728,7.4290,1.9600,2.8633,1.6674,1.7270,4.8155,1.0968,3.2170,4.2659,0.2455,3.8833,0.9412,4.9358,8.2574,8.1842,0.8045,6.0123,8.3459,2.3797,7.6193,8.9076,8.0612,1.0730,0.0906,1.9172,2.7048,6.1618,3.8427,7.0341,3.5307,1.5443,3.1269,8.8432,9.5853,2.0751,7.8847,2.7335,8.8713,1.6555,6.6596,0.8421,9.7389,7.0063,8.4182,5.6667,4.7680,6.2188,5.2874,4.6938,7.5945,1.7820,1.7117,4.3184,3.2075,0.7412,8.4447,7.7160,5.4392,9.7932,0.7260,7.6667,2.6637,3.6860,2.1928,7.8904,1.4424,8.4002,6.6158,0.5902,8.1098,6.2776,9.0498,7.4872,5.6112,8.3655,2.7805
10.7500,14.9700,68.2600,355.3000,0.0779,0.0514,0.0225,0.0079,0.1399,0.0569,0.2525,1.2390,1.8060,17.7400,0.0065,0.0178,0.0202,0.0056,0.0167,0.0024,11.9500,20.7200,77.7900,441.2000,0.1076,0.1223,0.0975,0.0341,0.2300,0.0677,5.4695,2.9362,9.6820,2.2620,0.1574,3.2585,5.0251,0.2836,5.5925,8.7428,7.0473,6.2297,9.5596,9.5828,8.2427,6.0774,4.8776,0.1332,6.0626,9.8909,8.1810,3.4060,1.5205,7.8406,7.4394,9.6705,8.7484,5.5566,1.0128,4.8350,3.1370,5.1241,3.0170,8.6182,8.4433,3.1547,5.9958,4.3018,9.0909,1.8736,6.9773,9.7038,1.7528,2.0197,6.9372,7.7915,4.9055,6.0969,2.1268,4.7661,1.1207,3.2142,2.8478,4.4463,9.3013,1.8127,4.0139,6.1560,9.4656,1.3315,9.1788,0.8105,4.8074,4.5459,2.0960,3.4746,4.5417,8.6521,9.5506,5.1893,8.7010,6.0817,3.4909,1.9419,4.1313,5.2282,0.4444,1.4584,6.0018,2.2500,8.3733,3.2694,1.0483,0.8353,9.3712,1.1802,1.4091,8.6267,2.5429,6.6595,8.1673,6.0718,9.5749,7.0888,1.1275,5.5841,7.1819,8.0196,0.2632,7.1888
10.1700,14.8800,64.5500,311.9000,0.1134,0.0806,0.0108,0.0129,0.2743,0.0696,0.5158,1.4410,3.3120,34.6200,0.0075,0.0110,0.0077,0.0082,0.0418,0.0060,11.0200,17.4500,69.8600,368.6000,0.1275,0.0987,0.0217,0.0258,0.3557,0.0802,8.2568,7.4683,5.1235,4.5802,5.4942,7.0464,9.2291,6.1704,8.8783,7.0126,0.6834,5.0083,2.8649,2.8517,3.5593,3.1473,5.7861,6.8360,2.6875,1.2976,0.5881,5.7575,1.8613,0.0925,9.2775,5.3714,0.9245,8.4292,9.8320,4.4860,0.4249,1.1755,3.8165,8.8552,1.4804,8.2399,0.1498,4.5739,6.4440,0.6038,6.1476,9.4440,1.6026,7.2961,6.0909,1.8512,0.0620,0.0928,5.3209,9.4278,6.4430,7.1430,4.9387,5.8189,1.2637,8.7682,7.6079,9.9820,2.9772,2.2702,1.2516,9.6421,7.8089,1.6632,5.5269,4.1377,1.5149,1.6207,9.6347,3.0496,9.4144,0.7561,4.6080,1.2962,0.0479,5.5377,1.1389,7.2202,6.9812,1.7633,9.4174,7.2104,2.9797,7.0923,7.3193,3.4223,3.7559,3.5911,6.1662,9.0041,1.7319,8.7520,0.2765,6.6034,4.1444,7.9128,7.2120,4.8011,6.4386,5.0177
18.2500,19.9800,119.6000,1040.0000,0.0946,0.1090,0.1127,0.0740,0.1794,0.0574,0.4467,0.7732,3.1800,53.9100,0.0043,0.0138,0.0225,0.0104,0.0137,0.0022,22.8800,27.6600,153.2000,1606.0000,0.1442,0.2576,0.3784,0.1932,0.3063,0.0837,8.1152,4.7608,5.2316,2.5052,6.0504,3.0290,5.7728,1.6968,1.5947,4.1703,4.2682,2.6811,1.3160,0.3921,0.2523,2.7155,4.6185,7.2624,4.7487,9.0405,0.3522,1.8066,3.3851,5.7750,8.5274,3.5020,2.6799,0.6189,8.2130,3.7967,5.7155,9.8356,0.0159,1.4545,7.7911,8.0513,7.6925,5.3700,9.7886,3.9618,6.0194,0.6337,4.0986,7.2250,2.3874,9.4383,6.8678,2.8758,7.6900,0.8316,9.7477,0.4929,9.3346,2.5285,7.5782,0.0007,2.5424,7.4910,5.3234,1.1495,3.9363,3.7555,5.6816,6.6798,8.4083,4.9723,3.9202,1.4398,8.0482,7.1337,4.0868,5.1843,6.6518,1.6481,0.2720,3.1750,5.9559,4.8661,6.9255,8.1969,4.8844,1.3427,8.5063,5.7499,7.3994,7.0466,9.6821,2.9531,7.0531,3.6568,3.9541,2.3059,3.4401,9.4830,2.9257,2.4599,5.8314,2.5804,4.7339,8.3418
